"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.558371506E1,6.064318120E-3,-3.646820784E-3,-1.296997070E-3,7.194265598E-3
1.560071081E1,1.199632883E-3,1.103013754E-3,-1.296043396E-3,2.082183200E-3
1.561769456E1,1.071214676E-3,1.168876886E-3,-6.083488464E-3,6.286700721E-3
1.563468948E1,1.094173640E-3,1.234486699E-3,-1.299858093E-3,2.100191522E-3
1.565169571E1,1.016542315E-3,-3.473356366E-3,-6.087303162E-3,7.081865750E-3
1.566869896E1,-3.835469484E-3,-3.497004509E-3,8.270263672E-3,9.764073325E-3
1.568566020E1,9.743161500E-4,1.252412796E-3,-6.085395813E-3,6.288868895E-3
1.570268668E1,9.466968477E-4,1.266777515E-3,-1.300811768E-3,2.047699062E-3
1.571968292E1,9.189471602E-4,-3.441005945E-3,3.482818604E-3,4.981466774E-3
1.573667876E1,5.816020072E-3,1.308038831E-3,-1.301765442E-3,6.101774194E-3
1.575367414E1,5.825556815E-3,-3.501862288E-3,-1.300811768E-3,6.920423610E-3
1.577065572E1,-8.585456759E-3,1.247584820E-3,-1.299858093E-3,8.772466398E-3
1.578765393E1,1.059602946E-3,1.262247562E-3,-1.299858093E-3,2.098966025E-3
1.580463966E1,1.133196056E-3,1.276567578E-3,-6.085395813E-3,6.320269004E-3
1.582164242E1,1.104068011E-3,1.138031483E-3,-1.086997986E-2,1.098501452E-2
1.583864551E1,1.077070832E-3,1.203984022E-3,-1.298904419E-3,2.072875248E-3
1.585563790E1,5.874264985E-3,1.269802451E-3,-1.299858093E-3,6.148903841E-3
1.587264839E1,1.112334430E-3,1.233845949E-3,-1.299858093E-3,2.109335150E-3
1.588964502E1,1.185644418E-3,-3.676906228E-3,3.489494324E-3,5.205954546E-3
1.590663884E1,5.982693285E-3,5.897656083E-3,3.488540649E-3,9.096421388E-3
1.592364048E1,1.066517085E-3,1.177683473E-3,-1.298904419E-3,2.052206068E-3
1.594062597E1,-3.785677254E-3,-3.682076931E-3,-1.296997070E-3,5.437944851E-3
1.595762734E1,-3.800012171E-3,1.017212868E-3,-1.295089722E-3,4.141505995E-3
1.597461995E1,1.111250371E-3,1.083448529E-3,-1.296043396E-3,2.021995694E-3
1.599161915E1,1.033280045E-3,1.201078296E-3,8.272171021E-3,8.422533474E-3
1.600861839E1,1.007653773E-3,1.267105341E-3,-1.300811768E-3,2.076784371E-3
1.602558256E1,1.031398773E-3,1.180678606E-3,3.486633301E-3,3.822878127E-3
1.604260488E1,1.055836678E-3,1.246124506E-3,-1.087188721E-2,1.099388688E-2
1.605961050E1,1.130793244E-3,1.210391521E-3,3.486633301E-3,3.860097508E-3
1.607659365E1,1.153495163E-3,1.276209950E-3,3.485679626E-3,3.887058706E-3
1.609359271E1,-3.648094833E-3,-3.533646464E-3,-6.085395813E-3,7.926367103E-3
1.611058181E1,-3.765303642E-3,-3.405153751E-3,-1.302719116E-3,5.241150702E-3
1.612760301E1,9.426847100E-4,1.394867897E-3,-6.089210510E-3,6.317657442E-3
1.614457964E1,-3.909006715E-3,-3.414839506E-3,-1.303672791E-3,5.351731037E-3
1.616158346E1,5.573105067E-3,1.435905695E-3,-6.090164185E-3,8.379225802E-3
1.617857464E1,-4.062633961E-3,1.450359821E-3,-1.305580139E-3,4.507003197E-3
1.619556813E1,-4.025496542E-3,1.413986087E-3,-1.304626465E-3,4.461617339E-3
1.621256786E1,-4.039146006E-3,1.428201795E-3,-6.091117859E-3,7.446890465E-3
1.622956197E1,8.219406009E-4,1.442983747E-3,3.479957581E-3,3.855890715E-3
1.624656089E1,7.429011166E-4,6.230518222E-3,3.479957581E-3,7.175051508E-3
1.626353833E1,6.664134562E-4,1.408755779E-3,-1.304626465E-3,2.032424649E-3
1.628053846E1,6.397180259E-4,-3.401055932E-3,-1.304626465E-3,3.698441674E-3
1.629753476E1,-4.058968276E-3,1.551285386E-3,-1.307487488E-3,4.537756422E-3
1.631453018E1,8.010528982E-4,1.514703035E-3,3.478050232E-3,3.877221227E-3
1.633152385E1,8.235201240E-4,1.528233290E-3,-6.092071533E-3,6.334589012E-3
1.634853058E1,8.482262492E-4,1.643657684E-3,-6.094932556E-3,6.369403521E-3
1.636552966E1,7.691867650E-4,-3.217980266E-3,-6.093025208E-3,6.933397540E-3
1.638252755E1,6.913468242E-4,-3.191888332E-3,-1.309394836E-3,3.518611430E-3
1.639951049E1,6.146654487E-4,1.607775688E-3,-1.309394836E-3,2.162699960E-3
1.641651961E1,6.397441030E-4,-3.151521087E-3,-1.310348511E-3,3.472516508E-3
1.643348484E1,6.152763963E-4,1.648381352E-3,-1.310348511E-3,2.193795648E-3
1.645051776E1,5.361992866E-3,1.661941409E-3,-1.311302185E-3,5.764766271E-3
1.646747995E1,6.003379822E-4,1.726180315E-3,-1.312255859E-3,2.249915468E-3
1.648450130E1,-4.199001938E-3,-3.084585071E-3,-1.311302185E-3,5.372689806E-3
1.650149067E1,-4.263821989E-3,-3.058895469E-3,-1.312255859E-3,5.409162124E-3
1.651848254E1,4.950612783E-4,1.638561487E-3,-1.310348511E-3,2.155686117E-3
1.653549913E1,5.195289850E-4,6.425082684E-3,-1.088237762E-2,1.264823073E-2
1.655248777E1,4.928782582E-4,1.703843474E-3,-1.312255859E-3,2.206360579E-3
1.656948384E1,5.690120161E-4,1.717552543E-3,-1.312255859E-3,2.235123453E-3
1.658646438E1,6.943531334E-4,-3.093108535E-3,-1.311302185E-3,3.430591801E-3
1.660346460E1,7.180683315E-4,1.807823777E-3,3.472328186E-3,3.980064317E-3
1.662046196E1,-4.030566663E-3,1.770779490E-3,3.473281860E-3,5.607567611E-3
1.663746806E1,-4.044719040E-3,-3.090560436E-3,3.475189209E-3,6.163461362E-3
1.665446711E1,-4.057481885E-3,1.658499241E-3,3.475189209E-3,5.593810778E-3
1.667145170E1,-4.073288292E-3,-3.101557493E-3,-6.095886230E-3,7.960600814E-3
1.668846045E1,-3.986857831E-3,1.748397946E-3,-1.312255859E-3,4.546861136E-3
1.670544501E1,8.224248886E-4,6.484374404E-3,-1.310348511E-3,6.666371376E-3
1.672245515E1,5.619354546E-3,-3.112137318E-3,-6.095886230E-3,8.855640752E-3
1.673944391E1,8.582472801E-4,1.585617661E-3,-1.308441162E-3,2.227732039E-3
1.675641937E1,-3.994908184E-3,1.700341702E-3,-1.310348511E-3,4.535136880E-3
1.677342720E1,6.629228592E-4,1.765027642E-3,-1.312255859E-3,2.297129673E-3
1.679040526E1,4.831291735E-4,1.829028130E-3,-1.315116882E-3,2.303972680E-3
1.680741471E1,4.566907883E-4,1.791268587E-3,-1.314163208E-3,2.268090511E-3
1.682441081E1,4.821158946E-4,-3.070145845E-3,-1.312255859E-3,3.373462122E-3
1.684139709E1,5.074068904E-4,6.502404809E-3,-1.312255859E-3,6.652874980E-3
1.685841871E1,4.302226007E-4,6.605476141E-3,-1.315116882E-3,6.748847231E-3
1.687540956E1,3.545098007E-4,1.832678914E-3,-1.088714600E-2,1.104601001E-2
1.689240802E1,4.309974611E-4,1.744329929E-3,-1.313209534E-3,2.225525779E-3
1.690940112E1,6.087161601E-4,1.758277416E-3,3.472328186E-3,3.939433699E-3
1.692638688E1,5.830079317E-4,-3.001764417E-3,-6.098747253E-3,6.822404702E-3
1.694338304E1,5.277965218E-3,1.746222377E-3,-1.313209534E-3,5.712331285E-3
1.696038093E1,4.639625549E-4,1.708388329E-3,-1.312255859E-3,2.203603271E-3
1.697737331E1,4.386641085E-4,1.722425222E-3,3.472328186E-3,3.900799646E-3
1.699436158E1,4.124231637E-4,-2.987265587E-3,-1.088619232E-2,1.129615119E-2
1.701135668E1,3.860667348E-4,1.862362027E-3,-1.316070557E-3,2.312894627E-3
1.702835504E1,-4.412341863E-3,1.824602485E-3,-6.100654602E-3,7.746994354E-3
1.704534691E1,-4.527587444E-3,-2.935141325E-3,3.468513489E-3,6.414412559E-3
1.706234600E1,-4.590582103E-3,1.965478063E-3,-1.319885254E-3,5.165137475E-3
1.707934243E1,1.197159290E-4,1.826152205E-3,-1.316070557E-3,2.254152943E-3
1.709633617E1,-4.627045244E-3,1.889795065E-3,-1.089000702E-2,1.198220038E-2
1.711333292E1,8.219480515E-5,1.852333546E-3,3.468513489E-3,3.932999030E-3
1.713032835E1,5.777180195E-5,1.916423440E-3,-1.318931580E-3,2.327143505E-3
1.714732748E1,1.341439784E-4,1.878350973E-3,-6.102561951E-3,6.386506036E-3
1.716432206E1,2.619698644E-4,6.715729833E-3,-1.317977905E-3,6.848848163E-3
1.718131781E1,3.377087414E-4,1.942455769E-3,-1.089000702E-2,1.106704272E-2
1.719831417E1,4.120506346E-4,1.904621720E-3,3.468513489E-3,3.978436306E-3
1.721532148E1,3.882236779E-4,1.915231347E-3,-6.102561951E-3,6.407814846E-3
1.723230794E1,-4.407674074E-3,1.872986555E-3,-1.317024231E-3,4.966912744E-3
1.724931293E1,-4.368003458E-3,-2.891808748E-3,-1.317024231E-3,5.401533566E-3
1.726629702E1,3.952309489E-4,6.624832749E-3,-6.101608276E-3,9.015222683E-3
1.728330031E1,-4.300825298E-3,1.949071884E-3,-1.317977905E-3,4.902350988E-3
1.730030190E1,6.651170552E-4,1.906588674E-3,-6.101608276E-3,6.427058785E-3
1.731729328E1,6.420649588E-4,6.688535213E-3,-1.316070557E-3,6.846954975E-3
1.733429301E1,6.699226797E-4,1.910880208E-3,-1.088809967E-2,1.107479002E-2
1.735128712E1,6.974227726E-4,1.868709922E-3,3.470420837E-3,4.002786040E-3
1.736829942E1,7.248744369E-4,2.029836178E-3,-1.317977905E-3,2.526409234E-3
1.738529242E1,7.523596287E-4,-2.836734056E-3,-1.316070557E-3,3.216387232E-3
1.740228319E1,5.552906543E-3,1.957401633E-3,-1.317024231E-3,6.033302997E-3
1.741928443E1,5.516998470E-3,2.016648650E-3,-1.317977905E-3,6.020067247E-3
1.743628062E1,7.058158517E-4,2.024173737E-3,-6.103515625E-3,6.469030709E-3
1.745327706E1,7.319562137E-4,2.032205462E-3,-1.317977905E-3,2.530352683E-3
1.747027202E1,7.066763937E-4,-2.733200788E-3,-1.317977905E-3,3.115580818E-3
1.748726934E1,-4.040297121E-3,2.060204744E-3,-1.318931580E-3,4.723137191E-3
1.750425002E1,7.200054824E-4,2.017334104E-3,-1.317977905E-3,2.514977244E-3
1.752126023E1,-3.976203501E-3,-2.697050571E-3,-1.318931580E-3,4.982354522E-3
1.753824304E1,5.711447448E-3,2.096697688E-3,-1.318931580E-3,6.225460116E-3
1.755522873E1,-3.721386194E-3,-2.668783069E-3,-1.317977905E-3,4.765310487E-3
1.757224878E1,1.089524478E-3,2.073362470E-3,-6.102561951E-3,6.536601401E-3
1.758924441E1,1.064945012E-3,-2.793863416E-3,-6.101608276E-3,6.794807151E-3
1.760624002E1,1.091487706E-3,-2.772942185E-3,3.469467163E-3,4.573593354E-3
1.762323660E1,-3.707140684E-3,-2.803295851E-3,-1.316070557E-3,4.830465960E-3
1.764020425E1,5.928862840E-3,1.889318228E-3,-1.313209534E-3,6.359674301E-3
1.765721606E1,1.064516604E-3,1.846194267E-3,-1.312255859E-3,2.502727375E-3
1.767422405E1,-3.733143210E-3,-3.019616008E-3,3.475189209E-3,5.927172944E-3
1.769121380E1,1.077875495E-3,1.723960042E-3,-1.310348511E-3,2.418856554E-3
1.770822366E1,1.001842320E-3,-3.040373325E-3,-1.310348511E-3,3.458984130E-3
1.772521263E1,-3.694094718E-3,-3.018811345E-3,3.474235535E-3,5.901683681E-3
1.774217264E1,-3.656636924E-3,-2.997905016E-3,-1.311302185E-3,4.906927908E-3
1.775918894E1,5.928523839E-3,1.795768738E-3,-1.088333130E-2,1.252274253E-2
1.777618999E1,5.790464580E-3,1.855522394E-3,-1.313209534E-3,6.220688281E-3
1.779318363E1,1.030493528E-3,1.864030957E-3,-1.313209534E-3,2.502208544E-3
1.781017905E1,1.106735319E-3,-2.900779247E-3,-1.313209534E-3,3.371038799E-3
1.782716506E1,5.905289203E-3,1.893162727E-3,-1.313209534E-3,6.338850445E-3
1.784418775E1,-3.576427698E-3,1.800328493E-3,-1.311302185E-3,4.213256601E-3
1.786118079E1,1.235455275E-3,-3.065809608E-3,-6.094932556E-3,6.933522997E-3
1.787817652E1,1.158960164E-3,1.626983285E-3,-1.307487488E-3,2.387422627E-3
1.789517273E1,1.185309142E-3,1.687064767E-3,-1.309394836E-3,2.442470087E-3
1.791216307E1,5.882505327E-3,1.746550202E-3,-6.095886230E-3,8.649516488E-3
1.792915699E1,1.123100519E-3,-2.966955304E-3,-1.312255859E-3,3.433102677E-3
1.794615980E1,-3.571979702E-3,-2.894774079E-3,-1.313209534E-3,4.781555734E-3
1.796315725E1,1.239743084E-3,-2.924561501E-3,3.473281860E-3,4.706772755E-3
1.798012566E1,1.314200461E-3,-2.954602242E-3,3.474235535E-3,4.746273255E-3
1.799713805E1,1.339264214E-3,1.788780093E-3,3.475189209E-3,4.131622308E-3
1.801414239E1,1.366615295E-3,1.797810197E-3,-6.095886230E-3,6.500737482E-3
1.803114048E1,1.442000270E-3,1.806437969E-3,-1.310348511E-3,2.656990052E-3
1.804813685E1,6.290532649E-3,1.865327358E-3,-6.096839905E-3,8.956656965E-3
1.806513285E1,1.477438956E-3,1.924037933E-3,-6.097793579E-3,6.562608808E-3
1.808212808E1,1.553535461E-3,1.932650805E-3,-1.312255859E-3,2.805463777E-3
1.809912483E1,1.476287842E-3,-7.707178593E-3,-1.311302185E-3,7.956100871E-3
1.811612330E1,1.500736922E-3,-3.002837300E-3,-1.088142395E-2,1.138747691E-2
1.813311116E1,1.525077969E-3,1.791492105E-3,-1.309394836E-3,2.692549277E-3
1.815011538E1,-3.272481263E-3,1.698926091E-3,-6.093025208E-3,7.121828393E-3
1.816710894E1,6.362780929E-3,-3.065511584E-3,-6.093025208E-3,9.327770291E-3
1.818410495E1,1.451402903E-3,-2.992972732E-3,-1.309394836E-3,3.574768663E-3
1.820108801E1,1.526519656E-3,1.902803779E-3,-1.312255859E-3,2.770007206E-3
1.821809267E1,1.552000642E-3,1.962006092E-3,-6.098747253E-3,6.591880760E-3
1.823508784E1,1.525551081E-3,-2.802640200E-3,3.472328186E-3,4.715841518E-3
1.825207218E1,1.499295235E-3,2.042025328E-3,-1.315116882E-3,2.854345118E-3
1.826907518E1,1.423437148E-3,2.152085304E-3,-1.317977905E-3,2.897362634E-3
1.828606739E1,1.396182925E-3,-2.613663673E-3,-1.317977905E-3,3.243089625E-3
1.830306358E1,-3.504771739E-3,-2.695202827E-3,-1.317024231E-3,4.613252221E-3
1.832004718E1,1.256112009E-3,2.098500729E-3,-1.317024231E-3,2.777782481E-3
1.833706161E1,1.231372356E-3,6.930083036E-3,-6.103515625E-3,9.316395857E-3
1.835404616E1,1.256268471E-3,2.254292369E-3,3.464698792E-3,4.320206277E-3
1.837106389E1,1.180950552E-3,7.086142898E-3,-1.322746277E-3,7.304637095E-3
1.838805666E1,1.204986125E-3,-2.516731620E-3,-6.106376648E-3,6.713699828E-3
1.840504029E1,1.180674881E-3,2.225533128E-3,-6.105422974E-3,6.604784672E-3
1.842204547E1,1.258797944E-3,2.284049988E-3,-6.106376648E-3,6.639976836E-3
1.843904796E1,1.335553825E-3,-2.532392740E-3,-1.319885254E-3,3.152588475E-3
1.845604221E1,1.310784370E-3,2.261027694E-3,-1.320838928E-3,2.928313059E-3
1.847303248E1,1.335792243E-3,2.217680216E-3,-1.319885254E-3,2.905949680E-3
1.849002299E1,1.258250326E-3,-2.446576953E-3,-1.322746277E-3,3.052636628E-3
1.850702785E1,1.334968954E-3,-2.477243543E-3,3.464698792E-3,4.463520516E-3
1.852402539E1,6.032403558E-3,-2.406492829E-3,-1.323699951E-3,6.628218614E-3
1.854100808E1,1.271810383E-3,2.437025309E-3,-1.324653625E-3,3.051442484E-3
1.855800347E1,1.293290406E-3,-2.382412553E-3,-6.109237671E-3,6.683657275E-3
1.857500987E1,1.309853047E-3,2.405688167E-3,-1.323699951E-3,3.042241299E-3
1.859201161E1,1.325979829E-3,-2.416104078E-3,-6.108283997E-3,6.701262180E-3
1.860900504E1,1.391850412E-3,7.094606757E-3,3.464698792E-3,8.017158494E-3
1.862600056E1,-3.314528614E-3,2.260506153E-3,-6.105422974E-3,7.305626441E-3
1.864299837E1,1.537740231E-3,2.212777734E-3,3.467559814E-3,4.391469160E-3
1.865998955E1,1.603092998E-3,2.113908529E-3,-1.316070557E-3,2.961512813E-3
1.867699165E1,1.567907631E-3,-2.757743001E-3,-1.314163208E-3,3.433730586E-3
1.869398466E1,-3.139067441E-3,1.929983497E-3,3.473281860E-3,5.063819466E-3
1.871097770E1,6.434254348E-3,1.984193921E-3,-1.313209534E-3,6.860114709E-3
1.872796373E1,1.661811024E-3,1.987352967E-3,-1.313209534E-3,2.904428855E-3
1.874495993E1,6.447199732E-3,2.040848136E-3,-1.314163208E-3,6.889010846E-3
1.876195549E1,1.626241952E-3,1.993432641E-3,-1.313209534E-3,2.888417536E-3
1.877895191E1,1.591011882E-3,1.996964216E-3,-1.313209534E-3,2.871185150E-3
1.879594793E1,1.658346504E-3,6.824970245E-3,3.471374512E-3,7.834588246E-3
1.881294617E1,1.670572907E-3,-2.833113074E-3,-6.097793579E-3,6.928234267E-3
1.882995300E1,1.634173095E-3,-2.817422152E-3,-6.097793579E-3,6.913137914E-3
1.884695452E1,1.648508012E-3,1.971259713E-3,-6.098747253E-3,6.618017950E-3
1.886394456E1,1.664057374E-3,2.126902342E-3,-1.316070557E-3,3.004137518E-3
1.888093837E1,-2.994529903E-3,-2.694487572E-3,-1.314163208E-3,4.237274779E-3
1.889793955E1,1.805048436E-3,2.043247223E-3,-1.313209534E-3,3.026149096E-3
1.891493373E1,1.821219921E-3,1.894220710E-3,-6.095886230E-3,6.638127977E-3
1.893192862E1,1.836258918E-3,1.898020506E-3,-1.310348511E-3,2.948108186E-3
1.894892492E1,1.848928630E-3,1.749202609E-3,3.478050232E-3,4.309881699E-3
1.896592510E1,1.862645149E-3,1.753002405E-3,-1.306533813E-3,2.872193411E-3
1.898289954E1,1.825716347E-3,-3.016576171E-3,-1.307487488E-3,3.760650941E-3
1.899991162E1,1.738354564E-3,-3.051549196E-3,-1.307487488E-3,3.747446146E-3
1.901690958E1,1.753684133E-3,1.687452197E-3,-1.305580139E-3,2.761782478E-3
1.903389391E1,1.717194915E-3,-3.030955791E-3,-1.307487488E-3,3.720883620E-3
1.905089780E1,6.453949958E-3,1.758337021E-3,-6.093978882E-3,9.048856157E-3
1.906789870E1,1.631934196E-3,1.812770963E-3,-6.094932556E-3,6.564872478E-3
1.908490955E1,-3.176305443E-3,-2.905875444E-3,-6.096839905E-3,7.463543742E-3
1.910188878E1,1.472916454E-3,-2.940446138E-3,-1.310348511E-3,3.540158131E-3
1.911888509E1,-3.284398466E-3,1.747459173E-3,-1.308441162E-3,3.943717171E-3
1.913586812E1,-3.205478191E-3,-3.021731973E-3,-1.309394836E-3,4.595701186E-3
1.915287433E1,1.492206007E-3,1.767441630E-3,-1.309394836E-3,2.658014959E-3
1.916987581E1,6.228331476E-3,1.770913601E-3,-1.309394836E-3,6.606266934E-3
1.918686880E1,1.306381077E-3,1.673489809E-3,-1.307487488E-3,2.493335755E-3
1.920386544E1,-3.501009196E-3,1.830101013E-3,-1.311302185E-3,4.162433006E-3
1.922084690E1,-3.524992615E-3,1.732140779E-3,-1.309394836E-3,4.140096551E-3
1.923784257E1,-3.445431590E-3,1.685574651E-3,-1.307487488E-3,4.052367737E-3
1.925482969E1,1.355323941E-3,1.689970493E-3,3.478050232E-3,4.097528117E-3
1.927183486E1,1.267671585E-3,-3.079578280E-3,-1.308441162E-3,3.578101718E-3
1.928883321E1,1.281667501E-3,-3.164768219E-3,-1.306533813E-3,3.655880204E-3
1.930581739E1,-3.627251834E-3,1.574561000E-3,-1.306533813E-3,4.164520238E-3
1.932284007E1,1.123208553E-3,-3.245308995E-3,-1.305580139E-3,3.673985224E-3
1.933983358E1,1.089725643E-3,1.544609666E-3,-6.091117859E-3,6.377698470E-3
1.935682933E1,-3.616947681E-3,-3.275275230E-3,-6.090164185E-3,7.803834836E-3
1.937382776E1,1.184504479E-3,6.237059832E-3,-6.089210510E-3,8.796729554E-3
1.939081794E1,1.202344894E-3,1.405641437E-3,-6.088256836E-3,6.363044271E-3
1.940781639E1,1.268595457E-3,1.410409808E-3,-1.302719116E-3,2.301231704E-3
1.942480147E1,1.234468073E-3,1.364320517E-3,-6.087303162E-3,6.359287828E-3
1.944180400E1,1.199495047E-3,1.470729709E-3,-1.304626465E-3,2.303016382E-3
1.945879450E1,1.113779843E-3,1.424178481E-3,-6.089210510E-3,6.351950450E-3
1.947578284E1,1.180354506E-3,1.530423760E-3,-1.305580139E-3,2.332375001E-3
1.949279184E1,-3.525540233E-3,1.484781504E-3,3.480911255E-3,5.172113031E-3
1.950977317E1,1.226603985E-3,1.387923956E-3,-6.087303162E-3,6.362872781E-3
1.952677677E1,1.193318516E-3,1.342684031E-3,-1.301765442E-3,2.218423484E-3
1.954378985E1,-3.663733602E-3,1.347765326E-3,-6.087303162E-3,7.231505726E-3
1.956077628E1,-3.738105297E-3,-3.421083093E-3,-1.302719116E-3,5.232047193E-3
1.957776400E1,1.013133675E-3,1.369535923E-3,-6.088256836E-3,6.322099318E-3
1.959477330E1,-3.743980080E-3,1.272767782E-3,-1.300811768E-3,4.162863909E-3
1.961177902E1,-3.715664148E-3,1.176223159E-3,-1.298904419E-3,4.108139928E-3
1.962876507E1,-3.533918411E-3,1.181602478E-3,-6.082534790E-3,7.133161516E-3
1.964576062E1,1.318890601E-3,1.085624099E-3,-1.295089722E-3,2.143667299E-3
1.966276020E1,1.383755356E-3,1.091063023E-3,-1.295089722E-3,2.186882437E-3
1.967972932E1,-3.422867507E-3,-3.625422716E-3,-1.296997070E-3,5.151884436E-3
1.969674932E1,1.532111317E-3,5.888342857E-3,-1.294136047E-3,6.220509208E-3
1.971372845E1,-3.226310015E-3,-3.664776683E-3,-1.295089722E-3,5.051427702E-3
1.973071801E1,-3.248784691E-3,1.025170088E-3,-1.292228699E-3,3.643546444E-3
1.974772387E1,1.400504261E-3,9.293556213E-4,-6.076812744E-3,6.304979555E-3
1.976472020E1,1.466184855E-3,9.864419699E-4,3.493309021E-3,3.914840189E-3
1.978171718E1,1.482181251E-3,9.922832251E-4,-6.077766418E-3,6.334092824E-3
1.979870972E1,1.446239650E-3,9.981393814E-4,-1.293182373E-3,2.181791008E-3
1.981570856E1,1.409329474E-3,8.515864611E-4,3.496170044E-3,3.864532836E-3
1.983273279E1,-3.346670419E-3,9.600818157E-4,-1.292228699E-3,3.713733296E-3
1.984970455E1,1.453656703E-3,9.153932333E-4,3.494262695E-3,3.893704453E-3
1.986671169E1,6.189923733E-3,9.211748838E-4,-1.291275024E-3,6.389922549E-3
1.988370738E1,6.142716855E-3,9.274333715E-4,-1.291275024E-3,6.345115776E-3
1.990067365E1,1.373458654E-3,-3.839701414E-3,-1.292228699E-3,4.277797404E-3
1.991769398E1,1.389566809E-3,9.521543980E-4,-1.292228699E-3,2.123051795E-3
1.993469603E1,1.356247813E-3,9.075254202E-4,-6.076812744E-3,6.292111223E-3
1.995168843E1,1.421991736E-3,9.646266699E-4,3.493309021E-3,3.893041616E-3
1.996868555E1,1.488734037E-3,9.709745646E-4,-1.292228699E-3,2.197493037E-3
1.998568401E1,1.454152167E-3,9.769350290E-4,-6.077766418E-3,6.325203966E-3
2.000267744E1,1.368433237E-3,9.828954935E-4,-1.292228699E-3,2.123334191E-3
2.001967008E1,1.281201839E-3,5.711063743E-3,-1.292228699E-3,5.993962148E-3
2.003666270E1,-3.374271095E-3,5.755692720E-3,-1.292228699E-3,6.795848668E-3
2.005364952E1,1.479256898E-3,8.749514818E-4,-1.289367676E-3,2.148536728E-3
2.007064870E1,1.443516463E-3,9.319633245E-4,-1.291275024E-3,2.149345623E-3
2.008764391E1,1.561038196E-3,9.379237890E-4,-6.076812744E-3,6.343831209E-3
2.010465622E1,1.525998116E-3,5.726665258E-3,3.494262695E-3,6.879915480E-3
2.012165440E1,1.542117447E-3,1.040127873E-2,-1.288414001E-3,1.059361771E-2
2.013864547E1,1.507379115E-3,8.454471827E-4,-1.289367676E-3,2.156256417E-3
2.015564086E1,1.572970301E-3,8.098185062E-4,-1.288414001E-3,2.188618793E-3
2.017264214E1,1.538131386E-3,8.253157139E-4,-1.288414001E-3,2.169563280E-3
2.018962841E1,1.603558660E-3,7.395744324E-4,3.499031067E-3,3.919386320E-3
2.020661267E1,1.720804721E-3,-4.119649529E-3,-1.284599304E-3,4.645737456E-3
2.022361202E1,-2.936441451E-3,6.820112467E-4,3.500938416E-3,4.619999732E-3
2.024060834E1,1.812577248E-3,-4.177108407E-3,-1.282691956E-3,4.730641561E-3
2.025760367E1,1.623682678E-3,5.224794149E-4,-6.067276001E-3,6.302473185E-3
2.027460000E1,1.535765827E-3,5.381554365E-4,-1.282691956E-3,2.072073020E-3
2.029159360E1,-3.374554217E-3,5.540698767E-4,-1.283645630E-3,3.652718945E-3
2.030859856E1,1.325950027E-3,6.210654974E-4,-1.284599304E-3,1.947835003E-3
2.032559985E1,-3.379020840E-3,5.356222391E-4,-1.282691956E-3,3.653761305E-3
2.034259487E1,-3.402061760E-3,6.023794413E-4,-1.284599304E-3,3.686065733E-3
2.035957993E1,1.450534910E-3,-4.154771566E-3,-1.284599304E-3,4.584361860E-3
2.037659174E1,-3.459814936E-3,6.466805935E-4,-1.286506653E-3,3.747481094E-3
2.039358607E1,1.189235598E-3,6.620585918E-4,-6.072044373E-3,6.222726553E-3
2.041058151E1,1.054942608E-3,6.274133921E-4,-1.286506653E-3,1.778103157E-3
2.042757738E1,-3.752667457E-3,6.936788559E-4,-6.072998047E-3,7.172517597E-3
2.044456068E1,-3.825664520E-3,6.075352430E-4,-6.072044373E-3,7.202397584E-3
2.046156879E1,-3.897219896E-3,6.238222122E-4,3.498077393E-3,5.273900124E-3
2.047856277E1,9.061321616E-4,5.887150764E-4,-6.072044373E-3,6.167445484E-3
2.049554766E1,8.729100227E-4,-4.270225763E-3,-6.070137024E-3,7.472841726E-3
2.051254516E1,7.892958820E-4,-4.292562604E-3,-6.070137024E-3,7.476339023E-3
2.052954130E1,-3.915410489E-3,-4.365384579E-3,-1.283645630E-3,6.002896627E-3
2.054652385E1,8.857101202E-4,4.363209009E-4,-1.283645630E-3,1.619445723E-3
2.056352322E1,9.540505707E-4,4.017204046E-4,-6.068229675E-3,6.155891744E-3
2.058051951E1,9.715184569E-4,-4.354968667E-3,-1.282691956E-3,4.642725369E-3
2.059751395E1,5.660749972E-3,3.963857889E-4,-1.282691956E-3,5.817775399E-3
2.061451032E1,8.421838284E-4,-4.360556602E-3,-6.069183350E-3,7.520552773E-3
2.063150627E1,-4.014603794E-3,4.415661097E-4,-1.284599304E-3,4.238185888E-3
2.064850271E1,8.904077113E-4,5.595535040E-4,-1.286506653E-3,1.661633348E-3
2.066549796E1,5.630381405E-3,6.264746189E-4,-1.287460327E-3,5.809579960E-3
2.068249522E1,-3.910861909E-3,5.913972855E-4,-6.072044373E-3,7.246676099E-3
2.069949093E1,9.421259165E-4,-4.166573286E-3,-1.085948944E-2,1.166946636E-2
2.071648680E1,9.594969451E-4,4.318952560E-4,-1.282691956E-3,1.659055922E-3
2.073348197E1,5.800828338E-3,3.470480442E-4,3.504753113E-3,6.786261572E-3
2.075049098E1,-3.690030426E-3,3.128498793E-4,-1.279830933E-3,3.918184121E-3
2.076748026E1,-3.763146698E-3,5.001097918E-3,-1.277923584E-3,6.387905928E-3
2.078448031E1,9.892694652E-4,-4.439115524E-3,-1.280784607E-3,4.724913748E-3
