"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.874205949E1,-1.324588537E0,1.493060589E-1,-2.430438995E-2,1.333198333E0
4.875905325E1,-1.306032896E0,4.183542728E-1,-8.453931808E-1,1.611034405E0
4.877603467E1,-1.035093069E0,4.034221172E-1,-1.134458542E0,1.587817134E0
4.879304164E1,-5.171970725E-1,1.330718994E-1,-6.558799744E-1,8.458010895E-1
4.881003533E1,-5.970621109E-2,-2.606432438E-1,3.511047363E-2,2.696895948E-1
4.882702916E1,1.582679749E-1,-6.106960773E-1,4.352855682E-1,7.664672052E-1
4.884402320E1,2.296255827E-1,-7.977859974E-1,6.237583160E-1,1.038395321E0
4.886101707E1,1.739512682E-1,-8.861782551E-1,5.575084686E-1,1.061313637E0
4.887800752E1,1.054466963E-1,-8.911039829E-1,1.139984131E-1,9.045335551E-1
4.889500334E1,1.543923616E-1,-8.589801788E-1,-3.864364624E-1,9.544721517E-1
4.891198585E1,8.627438545E-2,-7.706668377E-1,-1.019364357E0,1.280810031E0
4.892897998E1,-2.799522877E-2,-6.540904045E-1,-1.591825008E0,1.721198666E0
4.894597348E1,-1.827318072E-1,-5.200600624E-1,-2.019940853E0,2.093803819E0
4.896296782E1,-2.009072304E-1,-4.203052521E-1,-2.051807880E0,2.104028469E0
4.897996160E1,-9.209960699E-2,-4.492065907E-1,-1.541084766E0,1.607859184E0
4.899698247E1,1.062721014E-1,-4.948217869E-1,-8.741416931E-1,1.010082205E0
4.901396797E1,2.864686251E-1,-5.647547245E-1,-3.152389526E-1,7.073809223E-1
4.903095148E1,3.391726017E-1,-5.322754383E-1,-1.832408905E-1,6.572156571E-1
4.904793752E1,3.893057108E-1,-4.127094746E-1,-2.303514481E-1,6.123314760E-1
4.906494835E1,5.495866537E-1,-3.049051762E-1,-3.148584366E-1,7.029569627E-1
4.908194196E1,9.049217701E-1,-3.278701305E-1,-2.084245682E-1,9.847959348E-1
4.909892952E1,1.020706177E0,-2.496516705E-1,2.258415222E-1,1.074789025E0
4.911592948E1,6.762994528E-1,9.650540352E-2,3.002948761E-1,7.462380688E-1
4.913290735E1,5.918262005E-1,1.176333427E-2,-8.492946625E-2,5.980047172E-1
4.914991104E1,1.090860009E0,-1.433036327E-1,2.187595367E-1,1.121769685E0
4.916691204E1,1.728599906E0,-4.618666172E-1,1.278830528E0,2.199269408E0
4.918391291E1,1.774584651E0,-9.146659374E-1,2.177880287E0,2.954475758E0
4.920089404E1,1.244582891E0,-8.500554562E-1,2.365323067E0,2.804698569E0
4.921789213E1,3.350172043E-1,-5.860300064E-1,1.162392616E0,1.344181643E0
4.923487129E1,2.438127995E-2,-2.777130604E-1,-4.369153976E-1,5.182799006E-1
4.925187326E1,7.362794876E-2,8.084845543E-2,-7.687511444E-1,7.764894524E-1
4.926887750E1,3.765040636E-1,5.107402802E-2,-8.614683151E-1,9.415367886E-1
4.928586608E1,1.009978056E0,-1.550040245E-1,-4.659070969E-1,1.123009948E0
4.930284664E1,1.555923939E0,-2.823257446E-1,1.787662506E-2,1.581431852E0
4.931984159E1,1.756554961E0,-2.977135181E-1,3.481674194E-1,1.815306922E0
4.933684470E1,1.535272241E0,-3.499166965E-1,2.166051865E-1,1.589471722E0
4.935384446E1,9.122693539E-1,-2.912392616E-1,-1.092824936E-1,9.638456022E-1
4.937082103E1,5.134394169E-1,-2.348461151E-1,-6.149635315E-1,8.348370366E-1
4.938781448E1,2.719783783E-1,-1.295912266E-1,-1.133698463E0,1.173046602E0
4.940480394E1,-8.721733093E-2,-6.482315063E-2,-1.644548416E0,1.648134824E0
4.942179500E1,-5.368710160E-1,-4.743051529E-2,-1.741693974E0,1.823178005E0
4.943879827E1,-9.471527934E-1,-7.910180092E-2,-1.461500168E0,1.743369797E0
4.945579217E1,-9.207093120E-1,-6.706094742E-2,-1.012507439E0,1.370173026E0
4.947278655E1,-6.457006335E-1,-1.006078720E-2,-6.613016129E-1,9.243107436E-1
4.948978324E1,-5.356627703E-1,1.005647182E-1,-3.911247253E-1,6.708400829E-1
4.950678724E1,-5.669831038E-1,2.141869068E-1,-5.343675613E-1,8.080189117E-1
4.952378125E1,-5.494590402E-1,3.290174007E-1,-5.331096649E-1,8.332848262E-1
4.954077527E1,-4.418696165E-1,4.235157967E-1,-3.220434189E-1,6.916114167E-1
4.955776959E1,-2.637100220E-1,5.505821705E-1,-4.536628723E-3,6.104951131E-1
4.957474986E1,-3.976953924E-1,7.410848141E-1,3.413801193E-1,9.076941735E-1
4.959175722E1,-7.992872000E-1,9.417533875E-1,5.580863953E-1,1.355440849E0
4.960875190E1,-4.001089036E-1,7.106368542E-1,7.714452744E-1,1.122595067E0
4.962571613E1,2.622357011E-1,5.273654461E-1,1.934729576E0,2.022389777E0
4.964272510E1,3.426793218E-1,2.858378887E-1,3.064832687E0,3.097148982E0
4.965973417E1,9.641987085E-2,-1.090755463E-1,3.485691071E0,3.488729927E0
4.967671558E1,-1.339538097E-1,-4.717345238E-1,3.477718353E0,3.512122155E0
4.969371755E1,-5.424630642E-1,-2.965705395E-1,2.431176186E0,2.508552951E0
4.971071764E1,-9.485102296E-1,-1.871061325E-2,8.101816177E-1,1.247564025E0
4.972770878E1,-1.037754893E0,2.142193317E-1,-2.983198166E-1,1.100826895E0
4.974470307E1,-1.052166224E0,3.911068439E-1,-1.047218323E0,1.535149680E0
4.976169990E1,-7.392643690E-1,1.864504814E-1,-1.071220398E0,1.314834108E0
4.977868719E1,-2.577525377E-1,-1.387953758E-1,-3.348970413E-1,4.448106961E-1
4.979567158E1,-8.700489998E-3,-5.035715103E-1,1.801519394E-1,5.348968927E-1
4.981266683E1,-6.991028786E-4,-7.600934505E-1,3.564624786E-1,8.395284635E-1
4.982965963E1,-1.467978954E-1,-8.323900700E-1,1.224613190E-1,8.540606684E-1
4.984666968E1,-1.884324551E-1,-8.267066479E-1,-3.315486908E-1,9.104258378E-1
4.986364663E1,-1.654521227E-1,-7.733674049E-1,-8.433246613E-1,1.156143604E0
4.988063912E1,-2.397840023E-1,-7.549252510E-1,-1.292706966E0,1.516080408E0
4.989763217E1,-3.300588131E-1,-7.542600632E-1,-1.429841518E0,1.649937523E0
4.991463131E1,-4.911538064E-1,-7.833666801E-1,-1.371397972E0,1.653973342E0
4.993162272E1,-6.612253189E-1,-7.189865112E-1,-1.225219250E0,1.566946947E0
4.994861715E1,-5.312848091E-1,-7.689511776E-1,-1.144388199E0,1.477556703E0
4.996561042E1,-2.933790088E-1,-6.868677139E-1,-8.806962967E-1,1.154765979E0
4.998259905E1,-9.743320942E-2,-6.240353584E-1,-7.062578201E-1,9.474774231E-1
4.999960901E1,1.821625233E-2,-5.018801689E-1,-4.733104706E-1,6.901002372E-1
5.001660890E1,1.261616945E-1,-4.032473564E-1,-4.402618408E-1,6.102095477E-1
5.003359934E1,3.340867758E-1,-2.957062721E-1,-3.032827377E-1,5.394780738E-1
5.005060305E1,5.580298901E-1,-1.919755936E-1,2.630233765E-3,5.901346498E-1
5.006758830E1,6.179459095E-1,-2.009336948E-1,2.703475952E-1,7.037892575E-1
5.008458176E1,6.811732054E-1,-1.889288425E-1,5.339279175E-1,8.858724876E-1
5.010157484E1,5.822746754E-1,8.219838142E-2,5.311441422E-1,7.924105446E-1
5.011855682E1,5.605498552E-1,3.419713974E-1,1.575946808E-2,6.568172788E-1
5.013555030E1,1.132898927E0,3.408133984E-1,-4.259614944E-1,1.257400869E0
5.015255424E1,2.011888504E0,1.132366657E-1,2.088556290E-1,2.025867362E0
5.016955416E1,2.466631651E0,-4.374427795E-1,1.503631592E0,2.921735075E0
5.018654574E1,2.184316874E0,-8.126037121E-1,2.422742844E0,3.361732869E0
5.020353876E1,1.128025413E0,-8.965978622E-1,2.407672882E0,2.805925474E0
5.022051824E1,4.143893719E-2,-5.191869736E-1,1.049343109E0,1.171491895E0
5.023751461E1,1.629114151E-3,-2.427918911E-1,1.908206940E-1,3.088091541E-1
5.025451202E1,1.342487335E-1,1.113445759E-1,-3.409395218E-1,3.829622626E-1
5.027150324E1,5.016279221E-1,2.711844444E-2,-7.695322037E-1,9.189917272E-1
5.028848382E1,9.697798491E-1,-1.804401875E-1,-4.633388519E-1,1.089823155E0
5.030547031E1,1.375225067E0,-3.421998024E-1,4.746818542E-2,1.417955542E0
5.032247346E1,1.334799290E0,-5.398535728E-1,2.815170288E-1,1.467100154E0
5.033946784E1,7.523511648E-1,-5.175349712E-1,3.925943375E-1,9.939844242E-1
5.035647279E1,1.618357897E-1,-4.709875584E-1,-2.089328766E-1,5.400676345E-1
5.037345554E1,-2.140913010E-1,-2.959134579E-1,-9.749240875E-1,1.041094057E0
5.039045031E1,-5.312744379E-1,-1.037449837E-1,-1.629246712E0,1.716816938E0
5.040744407E1,-6.285413504E-1,-3.890013695E-2,-2.186831474E0,2.275699749E0
5.042444979E1,-6.350947022E-1,-2.421522141E-2,-2.182975769E0,2.273612734E0
5.044145069E1,-6.136496067E-1,-1.834371090E-1,-1.777004242E0,1.888904203E0
5.045843519E1,-7.331852913E-1,-2.682814598E-1,-1.055588722E0,1.312936847E0
5.047543987E1,-8.116825819E-1,-3.756110668E-1,-3.253355026E-1,9.517118663E-1
5.049242336E1,-8.562155366E-1,-3.412580490E-1,1.717290878E-1,9.375782531E-1
5.050941796E1,-9.113915563E-1,-1.521546841E-1,3.011264801E-1,9.718347461E-1
5.052642634E1,-9.524241090E-1,9.646964073E-2,1.201076508E-1,9.648025304E-1
5.054341816E1,-9.693340063E-1,2.902882099E-1,-7.253646851E-2,1.014463996E0
5.056041217E1,-6.818794608E-1,3.454606533E-1,2.025175095E-1,7.907692481E-1
5.057741958E1,-5.664315224E-1,5.233941078E-1,5.993633270E-1,9.767407330E-1
5.059440473E1,-9.034584761E-1,8.621323109E-1,8.579149246E-1,1.515099785E0
5.061139663E1,-1.018827915E0,1.028573513E0,8.150930405E-1,1.661430244E0
5.062838844E1,-5.747390389E-1,1.150723457E0,1.009132385E0,1.634881528E0
5.064538184E1,-1.670854092E-1,1.152588367E0,1.757394791E0,2.108272736E0
5.066236270E1,1.431459188E-1,6.201360226E-1,2.688078880E0,2.762395248E0
5.067937685E1,5.563658476E-2,4.975175858E-2,3.356038094E0,3.356867938E0
5.069636379E1,-7.261852622E-1,8.955240250E-3,3.016708374E0,3.102894559E0
5.071336090E1,-1.359463096E0,1.103358269E-1,1.490111351E0,2.020085578E0
5.073035137E1,-1.174122334E0,2.496535778E-1,3.230381012E-1,1.243078347E0
5.074734733E1,-8.389522433E-1,4.640908241E-1,-1.184310913E-1,9.660471433E-1
5.076434110E1,-3.711840510E-1,3.591630459E-1,-2.465200424E-1,5.723179401E-1
5.078131982E1,2.035744190E-1,-2.743959427E-2,-1.948070526E-2,2.063370381E-1
5.079832400E1,4.280799627E-1,-3.680763245E-1,3.062648773E-1,6.422856142E-1
5.081532265E1,2.107321024E-1,-5.839807987E-1,3.050441742E-1,6.917322751E-1
5.083232238E1,-7.071948051E-2,-6.827805042E-1,-1.714897156E-2,6.866473251E-1
5.084929325E1,-1.784487367E-1,-6.725101471E-1,-4.263277054E-1,8.160080649E-1
5.086628752E1,-2.266288996E-1,-6.055707932E-1,-8.618373871E-1,1.077423002E0
5.088327622E1,-2.820652723E-1,-4.770464897E-1,-1.170944214E0,1.295470773E0
5.090027570E1,-4.113699794E-1,-4.386594296E-1,-1.591555595E0,1.701380783E0
5.091727393E1,-5.045204163E-1,-3.744103909E-1,-1.853137970E0,1.956743296E0
5.093426580E1,-5.734595656E-1,-3.607597351E-1,-1.764824390E0,1.890399055E0
5.095125794E1,-5.361670256E-1,-3.557264805E-1,-1.348678589E0,1.494305974E0
5.096825888E1,-2.330422401E-1,-4.381086826E-1,-7.672605515E-1,9.137486839E-1
5.098526050E1,8.881473541E-2,-4.458632469E-1,-2.588415146E-1,5.231453162E-1
5.100225492E1,2.722792625E-1,-4.453852177E-1,4.998779297E-2,5.244070636E-1
5.101926456E1,3.683959246E-1,-3.706927299E-1,1.462116241E-1,5.426845274E-1
5.103624255E1,6.425267458E-1,-3.656775951E-1,1.589717865E-1,7.561962388E-1
5.105323614E1,8.580050468E-1,-3.603780270E-1,2.796506882E-1,9.717250075E-1
5.107023039E1,8.393027782E-1,-3.383376598E-1,3.281602859E-1,9.625958128E-1
5.108722452E1,3.100634813E-1,5.977869034E-2,1.397352219E-1,3.453096965E-1
5.110421849E1,-4.743409157E-2,1.819109917E-1,-2.761011124E-1,3.340260861E-1
5.112121249E1,4.178097248E-1,2.000515461E-1,-6.523876190E-1,8.001219861E-1
5.113819893E1,1.432430267E0,-4.980945587E-2,-1.829633713E-1,1.444926658E0
5.115520796E1,1.829787254E0,-6.526167393E-1,1.608102798E0,2.521908923E0
5.117217988E1,1.179383039E0,-1.107315183E0,2.910477638E0,3.329860560E0
5.118918526E1,-3.270268440E-2,-1.115471482E0,3.229680061E0,3.417042492E0
5.120617241E1,-8.341704607E-1,-7.318158150E-1,1.482284546E0,1.851637713E0
5.122316987E1,-8.162606955E-1,-1.563718319E-1,7.230091095E-2,8.342428270E-1
5.124016836E1,-6.042038202E-1,2.249233723E-1,-1.074513435E0,1.253088944E0
5.125717035E1,-1.189088821E-1,3.201436996E-1,-1.501940250E0,1.540277841E0
5.127415311E1,8.010315895E-1,1.253643036E-1,-8.715991974E-1,1.190400343E0
5.129115264E1,1.398079634E0,-6.362152100E-2,1.026887894E-1,1.403288761E0
5.130814593E1,1.542313218E0,-3.027038574E-1,5.295333862E-1,1.658543124E0
5.132512413E1,1.217908502E0,-3.525187969E-1,7.119255066E-1,1.454100597E0
5.134213329E1,6.123692989E-1,-3.361351490E-1,2.258968353E-2,6.989229503E-1
5.135913708E1,1.897412539E-1,-2.510199547E-1,-6.918096542E-1,7.600087886E-1
5.137609090E1,-1.206455231E-1,-1.222324371E-1,-1.200909138E0,1.213127721E0
5.139310211E1,-5.074435472E-1,-5.352306366E-2,-1.811142921E0,1.881648839E0
5.141009632E1,-8.434684277E-1,-1.270830631E-1,-1.931175232E0,2.111167182E0
5.142709029E1,-1.065249324E0,-1.327252388E-1,-1.691198349E0,2.003128545E0
5.144408455E1,-1.103391886E0,-1.695733070E-1,-1.434481144E0,1.817681191E0
5.146108108E1,-1.109094858E0,-1.061413288E-1,-1.065864563E0,1.541889961E0
5.147807264E1,-1.075492859E0,8.615493774E-3,-5.833168030E-1,1.223526710E0
5.149507921E1,-9.756112695E-1,1.323533058E-1,-2.198743820E-1,1.008801016E0
5.151207369E1,-9.261790514E-1,2.830908298E-1,-1.640663147E-1,9.822758313E-1
5.152906736E1,-8.032345176E-1,4.690461159E-1,-4.413700104E-2,9.312024613E-1
5.154605794E1,-9.664204121E-1,8.082284927E-1,-5.559921265E-3,1.259854207E0
5.156305826E1,-1.425466537E0,1.092510939E0,-1.660079956E-1,1.803633459E0
5.158004976E1,-1.202746868E0,1.038103104E0,-7.608413696E-2,1.590612108E0
5.159704298E1,-2.340542972E-1,7.864291668E-1,6.137552261E-1,1.024669569E0
5.161403695E1,3.374856114E-1,2.185225487E-1,2.140642166E0,2.178071974E0
5.163101496E1,1.714760661E-1,-3.612990379E-1,3.320034027E0,3.344034536E0
5.164802778E1,-1.070620656E0,-5.753054619E-1,3.179862022E0,3.404222003E0
5.166501932E1,-2.139869213E0,-3.892459869E-1,1.501967430E0,2.643191035E0
5.168201282E1,-2.061192036E0,-1.205897331E-1,1.962509155E-1,2.074022399E0
5.169900367E1,-1.671707869E0,1.202049255E-1,5.713462830E-2,1.676997551E0
5.171600400E1,-1.047363162E0,-1.070442200E-1,5.406932831E-1,1.183544374E0
5.173299461E1,-7.622099519E-1,-5.548186302E-1,1.124108315E0,1.467108457E0
5.174998529E1,-7.858738899E-1,-9.004120827E-1,1.213996887E0,1.703563363E0
5.176699119E1,-8.548035026E-1,-1.088808537E0,9.130468369E-1,1.658266439E0
5.178397372E1,-7.627855539E-1,-1.020779371E0,3.259315491E-1,1.315318859E0
5.180097330E1,-6.050361395E-1,-8.567202091E-1,-2.078123093E-1,1.069216630E0
5.181793584E1,-5.640571117E-1,-6.523463726E-1,-8.487567902E-1,1.210001779E0
5.183495844E1,-5.506807566E-1,-4.687256813E-1,-1.393072605E0,1.569587316E0
5.185196698E1,-6.570479870E-1,-2.813811302E-1,-1.773272991E0,1.911905986E0
5.186892964E1,-6.673212051E-1,-1.918003559E-1,-1.887775898E0,2.011418109E0
5.188592457E1,-4.988390803E-1,-9.516501427E-2,-1.660890102E0,1.736793811E0
5.190292378E1,-3.903426528E-1,-7.919287682E-2,-1.224221230E0,1.287383594E0
5.191992649E1,-3.106641173E-1,-1.068434715E-1,-6.218595505E-1,7.033043592E-1
5.193690861E1,-1.304000616E-1,-1.237428188E-1,-8.172798157E-2,1.974738571E-1
5.195390285E1,1.603699923E-1,-1.049959660E-1,2.540121078E-1,3.182213667E-1
5.197091287E1,4.562022686E-1,-4.245281219E-3,4.118576050E-1,6.146260807E-1
5.198789163E1,5.503666401E-1,3.127980232E-2,3.430757523E-1,6.492941062E-1
5.200489305E1,6.098389626E-1,2.538895607E-2,3.037080765E-1,6.817527081E-1
5.202188216E1,7.069326639E-1,-7.341432571E-2,4.022378922E-1,8.166631964E-1
5.210686417E1,7.272028923E-2,2.540142536E-1,-6.107912064E-1,6.654903300E-1
5.212385402E1,7.692011595E-1,4.736232758E-2,-5.045299530E-1,9.211211035E-1
5.214083637E1,1.325949311E0,-4.470703602E-1,4.186563492E-1,1.460577496E0
5.215784341E1,9.030648470E-1,-6.843900681E-1,1.307449341E0,1.730127065E0
5.217483554E1,-1.684253216E-1,-7.288486958E-1,1.247723579E0,1.454785771E0
5.225980740E1,7.550646067E-1,-4.598295689E-1,-1.137886047E-1,8.913549457E-1
5.227680063E1,9.242812395E-1,-5.596168041E-1,4.258537292E-1,1.161386316E0
5.229378160E1,7.160162926E-1,-5.894818306E-1,6.323776245E-1,1.122528227E0
5.231078616E1,3.403457403E-1,-4.843094349E-1,3.679628372E-1,6.969845775E-1
5.232778620E1,1.935020685E-1,-3.415374756E-1,-2.896318436E-1,4.878293785E-1
5.234476400E1,5.283832550E-2,-1.485888958E-1,-8.952493668E-1,9.090335402E-1
5.236174434E1,-1.700563431E-1,-1.450514793E-2,-1.407223225E0,1.417535454E0
5.237875173E1,-2.887297273E-1,-1.943564415E-2,-1.551220417E0,1.577982060E0
5.239574570E1,-3.679491878E-1,-5.963039398E-2,-1.212851048E0,1.268838072E0
5.241273939E1,-4.268704653E-1,-1.708955765E-1,-6.349868774E-1,7.839847108E-1
5.242973342E1,-5.869941115E-1,-1.890187263E-1,4.204273224E-2,6.181082083E-1
5.244673164E1,-7.925395966E-1,-1.289396286E-1,4.816513062E-1,9.363399066E-1
5.246372129E1,-8.078843355E-1,-1.406598091E-2,6.021051407E-1,1.007673336E0
5.248072620E1,-7.009401917E-1,1.966538429E-1,5.289421082E-1,8.998720132E-1
5.249772457E1,-5.622199178E-1,4.079070091E-1,3.051166534E-1,7.586669469E-1
5.251471309E1,-4.762948453E-1,6.152989864E-1,1.029014587E-3,7.781071143E-1
5.253171431E1,-8.050204515E-1,1.001402140E0,-2.166948318E-1,1.303004537E0
5.254872706E1,-1.019449234E0,1.144641161E0,-3.812627792E-1,1.579506706E0
5.256569488E1,-4.866023958E-1,1.051526070E0,-2.424879074E-1,1.183760682E0
5.258268252E1,1.714525223E-1,7.206523418E-1,8.427896500E-1,1.122065131E0
5.259968636E1,7.635962963E-2,4.302144051E-2,2.454636574E0,2.456200795E0
5.261668090E1,-4.848838747E-1,-6.025991440E-1,3.536709785E0,3.620297530E0
5.263367292E1,-1.173946381E0,-9.448502064E-1,3.482777596E0,3.794816438E0
5.265066463E1,-1.860769629E0,-7.956547737E-1,1.991255760E0,2.839124801E0
5.266766227E1,-1.853660464E0,-4.756202698E-1,2.326574326E-1,1.927796991E0
5.268465588E1,-1.730654001E0,-1.388928890E-1,-7.815952301E-1,1.904034036E0
5.270162559E1,-1.390594721E0,3.226280212E-2,-1.109001160E0,1.778954226E0
5.271864039E1,-8.159397244E-1,-1.616587639E-1,-6.210241318E-1,1.038056917E0
5.273563933E1,-3.405614197E-1,-4.816985130E-1,4.410743713E-3,5.899449065E-1
5.275262697E1,-2.115482092E-2,-6.949601173E-1,3.262062073E-1,7.680023313E-1
5.276963028E1,7.978898287E-2,-7.723951340E-1,4.932069778E-1,9.198987160E-1
5.278662008E1,-3.309392929E-2,-7.282550335E-1,2.948045731E-1,7.863589119E-1
5.280361420E1,-1.021101475E-1,-6.668889523E-1,-1.824302673E-1,6.988906633E-1
5.282060678E1,-6.938469410E-2,-6.008176804E-1,-6.627645493E-1,8.972474400E-1
5.283758542E1,-9.159445763E-3,-4.955773354E-1,-9.437379837E-1,1.065984133E0
5.285458228E1,-4.019093513E-2,-4.724078178E-1,-1.073042870E0,1.173117836E0
5.287156468E1,-2.737880349E-1,-4.681243896E-1,-1.250504017E0,1.363033612E0
5.288855971E1,-3.429094553E-1,-4.532287121E-1,-1.093123436E0,1.232039775E0
5.290556440E1,-1.900501847E-1,-4.637954235E-1,-7.013854980E-1,8.620712757E-1
5.292255056E1,2.499163151E-2,-4.834165573E-1,-1.508026123E-1,5.070084589E-1
5.293954383E1,1.782947779E-1,-4.781861305E-1,1.700763702E-1,5.379377055E-1
5.295656252E1,3.122830391E-1,-4.203648567E-1,1.656713486E-1,5.492488553E-1
5.297355359E1,3.747607470E-1,-2.848095894E-1,5.319690704E-2,4.737003595E-1
5.299053361E1,4.786193371E-1,-1.409256458E-1,-3.150749207E-2,4.999292245E-1
5.300754158E1,6.062382460E-1,-1.066448689E-1,4.830837250E-2,6.174395823E-1
5.302452337E1,5.247725248E-1,-2.496957779E-2,1.404991150E-1,5.438287267E-1
5.304151876E1,4.563689232E-3,3.763060570E-1,-9.405517578E-2,3.879090768E-1
5.305852023E1,-3.231620789E-2,3.046948910E-1,-5.679636002E-1,6.453417428E-1
5.307552038E1,7.998090982E-1,1.183671951E-1,-4.572572708E-1,9.288646824E-1
5.309250252E1,1.710400224E0,-3.105680943E-1,6.949329376E-1,1.872125331E0
5.310950468E1,1.587123632E0,-8.828122616E-1,2.168191910E0,2.828316650E0
5.312649860E1,9.370254278E-1,-1.234983683E0,2.781900406E0,3.184677569E0
5.314346325E1,-4.306690097E-1,-9.134242535E-1,1.984436035E0,2.226613132E0
5.316048534E1,-8.172242045E-1,-6.145997047E-1,-1.484413147E-1,1.033258449E0
5.317745268E1,-7.884168625E-1,7.583832741E-2,-1.111508369E0,1.364845580E0
5.319447313E1,-4.080706835E-1,3.798320293E-1,-1.846730709E0,1.929043381E0
5.321146887E1,1.974478960E-1,2.687940598E-1,-1.678909779E0,1.711716671E0
5.322846206E1,7.689526081E-1,-1.229424477E-1,-6.170215607E-1,9.935384065E-1
5.324545464E1,1.088167787E0,-4.998805523E-1,3.211908340E-1,1.239819846E0
5.326243488E1,9.660332203E-1,-7.007968426E-1,1.087052345E0,1.614316945E0
5.327944105E1,5.689511299E-1,-7.156102657E-1,1.202584267E0,1.510633099E0
5.329642583E1,6.240522861E-2,-6.233580112E-1,4.925479889E-1,7.969147659E-1
5.331342073E1,-1.327157021E-1,-4.369251728E-1,-2.781047821E-1,5.346581469E-1
5.333041428E1,-3.951309919E-1,-2.565896511E-1,-9.227552414E-1,1.036071419E0
5.334740616E1,-7.075718641E-1,-1.782319546E-1,-1.477042198E0,1.647445971E0
5.336440063E1,-9.095471501E-1,-1.747956276E-1,-1.650499821E0,1.892611737E0
5.338138962E1,-9.071109295E-1,-2.122919559E-1,-1.286407471E0,1.588320589E0
5.339838863E1,-8.802820444E-1,-2.664079666E-1,-5.600700378E-1,1.076823165E0
5.341538296E1,-8.441631198E-1,-2.283940315E-1,1.303567886E-1,8.841765088E-1
5.343235981E1,-8.452429175E-1,-5.648636818E-2,3.886728287E-1,9.320369452E-1
5.344939130E1,-7.951024175E-1,1.895856857E-1,6.039714813E-2,8.196208892E-1
5.346638366E1,-5.622080564E-1,4.798214436E-1,-2.414798737E-1,7.775725341E-1
5.348337073E1,-1.906027794E-1,6.491694450E-1,-1.934289932E-1,7.036797306E-1
5.350036672E1,-9.015744925E-2,7.331848145E-1,-4.244232178E-2,7.399254614E-1
5.351735229E1,-5.051953793E-1,9.938707352E-1,9.563732147E-2,1.118994150E0
5.353435787E1,-9.336984158E-1,1.042858124E0,1.425428391E-1,1.407005422E0
5.355135305E1,-8.153314590E-1,9.206783772E-1,3.767948151E-1,1.286230304E0
5.356834099E1,-3.621455729E-1,7.085864544E-1,1.110979080E0,1.366571877E0
5.358533530E1,-4.567953348E-1,2.283282280E-1,2.160346985E0,2.219886225E0
5.360233844E1,-8.347214460E-1,-2.987079620E-1,2.659170151E0,2.803064792E0
5.361930712E1,-1.169357538E0,-6.640069485E-1,2.611243248E0,2.937157398E0
5.363630369E1,-1.770610690E0,-4.311704636E-1,1.576418877E0,2.409578108E0
5.365329784E1,-1.883816600E0,-3.119966984E-1,2.033929825E-1,1.920280091E0
5.367029219E1,-1.741453648E0,-1.049950123E-1,-4.128131866E-1,1.792790977E0
5.368728628E1,-1.518695593E0,-9.006977081E-2,-5.644245148E-1,1.622690328E0
5.370427976E1,-1.039672732E0,-3.064332008E-1,-3.208999634E-1,1.130397047E0
5.372129027E1,-5.184784532E-1,-5.688812733E-1,9.288406372E-2,7.752891453E-1
5.373827790E1,-2.499926686E-1,-7.400565147E-1,4.541215897E-1,9.035521001E-1
5.375527667E1,-2.043739557E-1,-7.691175938E-1,5.218524933E-1,9.516515179E-1
5.377225304E1,-1.854074001E-1,-7.107355595E-1,2.936601639E-1,7.910481852E-1
5.378924656E1,-1.702817082E-1,-5.459067822E-1,-1.738519669E-1,5.976910417E-1
5.380624876E1,-9.979563951E-2,-3.769021034E-1,-6.337718964E-1,7.440975621E-1
5.382323875E1,-4.839354753E-2,-2.662749290E-1,-1.021844864E0,1.057076723E0
5.384021966E1,-1.895944476E-1,-1.889674664E-1,-1.367238522E0,1.393196301E0
5.385721592E1,-3.671209216E-1,-2.150411606E-1,-1.567164421E0,1.623891867E0
5.387420957E1,-4.301846027E-1,-1.753075123E-1,-1.425091743E0,1.498892256E0
5.389120378E1,-3.239390850E-1,-2.512335777E-1,-1.029694557E0,1.108298571E0
5.390819840E1,-2.283496261E-1,-2.719578743E-1,-6.411628723E-1,7.329355128E-1
5.392519186E1,-6.532138586E-2,-2.947025299E-1,-3.532733917E-1,4.646703712E-1
5.394218768E1,1.446015835E-1,-3.151776791E-1,-3.106269836E-1,4.655488270E-1
5.395918042E1,1.965998411E-1,-3.515307903E-1,-7.095909119E-2,4.089750441E-1
5.397617254E1,8.171886206E-2,-3.451826572E-1,1.598043442E-1,3.890584374E-1
5.399316718E1,3.472149372E-2,-4.060575962E-1,2.994070053E-1,5.057004137E-1
5.401017377E1,3.087377548E-2,-4.337267876E-1,3.478641510E-1,5.568496959E-1
5.402715776E1,-2.895845771E-1,-8.404231071E-2,9.446811676E-2,3.159850667E-1
5.404415593E1,-2.463307381E-1,-1.606886387E-1,-5.739774704E-1,6.449417087E-1
5.406115039E1,4.767191410E-1,-2.230458260E-1,-8.373031616E-1,9.889828939E-1
5.407814687E1,1.257555366E0,-3.597950935E-1,9.681701660E-3,1.308048830E0
5.409514057E1,1.380940080E0,-6.633541584E-1,1.646128654E0,2.248727149E0
5.411215035E1,1.014704466E0,-1.118319750E0,2.442606926E0,2.871688146E0
5.412913875E1,2.759422064E-1,-9.246256351E-1,2.846457481E0,3.005560989E0
5.414612671E1,-4.314507842E-1,-5.584278107E-1,1.518595695E0,1.674551966E0
