"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.630077868E1,1.027223587E0,1.919302225E0,-9.546089172E-1,2.377012308E0
1.631777262E1,3.750414252E-1,1.585852861E0,7.682704926E-2,1.631406683E0
1.633475354E1,-5.010730028E-2,1.371706009E0,7.137813568E-1,1.547117301E0
1.635176264E1,-1.235613823E-1,1.276970148E0,1.180278778E0,1.743266522E0
1.636875205E1,4.211229086E-2,1.170462012E0,1.159869194E0,1.648348056E0
1.638574815E1,-3.624737263E-3,1.043340325E0,4.224529266E-1,1.125628113E0
1.640272612E1,1.019707918E-1,6.919440031E-1,-1.751089096E-1,7.210046297E-1
1.641973865E1,-2.065658271E-1,7.534837723E-1,-1.802482605E-1,8.018083758E-1
1.643673170E1,-2.022127807E-1,8.386824131E-1,-1.316070557E-3,8.627165993E-1
1.645371975E1,-9.708830714E-2,7.955439091E-1,2.064685822E-1,8.276143583E-1
1.647071982E1,-7.230550051E-3,4.414554834E-1,1.118059158E-1,4.554511912E-1
1.648771180E1,-1.903694123E-1,2.790288925E-1,-1.203212738E-1,3.585733467E-1
1.650470508E1,-3.850947022E-1,3.192262650E-1,3.019981384E-1,5.842997634E-1
1.652168556E1,-2.032878399E-1,5.332353115E-1,6.120805740E-1,8.368443537E-1
1.653868500E1,-6.254613400E-3,6.456271410E-1,4.431734085E-1,7.831195282E-1
1.655567785E1,-9.801124036E-2,3.895692825E-1,-5.387010574E-1,6.719890315E-1
1.657266465E1,-6.449139118E-1,1.666413546E-1,-3.701257706E-1,7.620212469E-1
1.658966320E1,-9.259662628E-1,-6.263017654E-2,4.382591248E-1,1.026356234E0
1.660665487E1,-6.787430644E-1,-3.387975693E-2,8.408384323E-1,1.081133320E0
1.662364856E1,4.653965235E-1,-3.188406229E-1,1.338615417E-1,5.798035695E-1
1.664064845E1,4.929794073E-1,-3.752496243E-1,-1.211204529E-1,6.312773880E-1
1.665763627E1,4.744297266E-2,-5.171763897E-1,1.006546021E-1,5.290119116E-1
1.667464638E1,-9.005586505E-1,-2.291374207E-1,5.815286636E-1,1.096214134E0
1.669163695E1,-1.346269965E0,-1.440103054E-1,3.343238831E-1,1.394616164E0
1.670862913E1,-9.929704070E-1,-3.903138638E-1,-7.307004929E-1,1.293158286E0
1.672559668E1,-7.003135234E-2,-6.563496590E-1,-1.125528336E0,1.304803931E0
1.674260835E1,7.087850571E-1,-6.923256516E-1,-5.466585159E-1,1.131603552E0
1.675961984E1,9.093746543E-1,-4.282181263E-1,3.475246429E-1,1.063534862E0
1.677660626E1,9.165838361E-1,-4.922144413E-1,4.016761780E-1,1.115233041E0
1.679360009E1,6.814585328E-1,-1.127257228E0,-1.008015633E0,1.658671187E0
1.681059374E1,3.441826701E-1,-1.757754564E0,-1.496203423E0,2.333835363E0
1.682759215E1,-4.795604050E-1,-1.823726416E0,-9.777364731E-1,2.124129194E0
1.684457975E1,-3.936299682E-2,-2.099348068E0,9.629440308E-2,2.101923968E0
1.686157454E1,7.281366587E-1,-2.522716045E0,1.328239441E-1,2.629053335E0
1.687857219E1,7.052595615E-1,-2.938954592E0,3.758335114E-1,3.045668395E0
1.689556292E1,5.698719621E-1,-3.273701191E0,8.710432053E-1,3.435198656E0
1.691254489E1,3.634870946E-1,-3.535147905E0,1.143549919E0,3.733242558E0
1.692955368E1,6.872668117E-2,-3.785849810E0,1.225751877E0,3.979930879E0
1.694654488E1,9.113765508E-2,-4.016034126E0,1.389941216E0,4.250737907E0
1.696353891E1,7.133358717E-1,-4.123896599E0,1.404981613E0,4.414673777E0
1.698053236E1,7.500452399E-1,-3.778929949E0,1.669206619E0,4.198705772E0
1.699753141E1,6.282237172E-1,-3.462127209E0,1.897111893E0,3.997502143E0
1.701451123E1,7.885451913E-1,-3.038150311E0,1.364912987E0,3.422739880E0
1.703150068E1,1.044636369E0,-2.577640772E0,2.731809616E-1,2.794660074E0
1.704849466E1,9.748970270E-1,-2.446428776E0,-3.882837296E-1,2.661992153E0
1.706547994E1,7.190648317E-1,-2.399382830E0,-6.825113297E-1,2.596134417E0
1.708248304E1,6.355892420E-1,-2.326490879E0,-6.442441940E-1,2.496314098E0
1.709947488E1,3.613198698E-1,-2.276642084E0,-5.008363724E-1,2.358916764E0
1.711647016E1,-2.368092984E-1,-2.034020901E0,-3.369874954E-1,2.075302446E0
1.713346341E1,-3.458301127E-1,-1.676040888E0,-2.658309937E-1,1.731871139E0
1.715046071E1,9.933133423E-2,-1.355638504E0,-4.265403748E-1,1.424625972E0
1.716746251E1,3.588087559E-1,-7.866430879E-1,-9.623460770E-1,1.293700523E0
1.718446031E1,5.043100715E-1,-6.988416910E-1,-7.875709534E-1,1.167465787E0
1.720144895E1,9.502217174E-2,-5.656301975E-1,-3.666772842E-1,6.807488261E-1
1.721844960E1,-2.050306052E-1,-9.813749790E-2,-2.874374390E-1,3.664543613E-1
1.723542710E1,-2.385123074E-2,-9.920358658E-3,-2.185411453E-1,2.200625523E-1
1.725243122E1,1.361889392E-1,2.287926674E-1,-2.446355820E-1,3.615799770E-1
1.726942999E1,5.578792691E-1,4.224636555E-1,-5.507602692E-1,8.905288840E-1
1.728642814E1,6.040912271E-1,4.670321941E-1,-6.463909149E-1,1.000433154E0
1.730341875E1,6.088295579E-2,5.849339962E-1,-3.758411407E-1,6.979334333E-1
1.732040891E1,-3.993268013E-1,6.228753328E-1,-2.889451981E-1,7.943078131E-1
1.733740262E1,-3.361651897E-1,5.745484829E-1,-4.633140564E-1,8.110320024E-1
1.735439877E1,-3.522289693E-1,5.915026665E-1,-7.929849625E-1,1.050126565E0
1.737138382E1,-3.893593550E-1,5.821009874E-1,-9.980287552E-1,1.219222565E0
1.738838896E1,-6.667264700E-1,7.101460695E-1,-1.045248032E0,1.428766977E0
1.740536768E1,-1.023733854E0,8.902701139E-1,-1.018212318E0,1.696280698E0
1.742236917E1,-8.032588363E-1,1.170027852E0,-7.462615967E-1,1.603463845E0
1.743936884E1,-4.410570264E-1,1.350978494E0,-1.402769089E-1,1.428058753E0
1.745635998E1,-3.808557093E-1,1.745099902E0,3.447933197E-1,1.819150124E0
1.747335149E1,-4.628079534E-1,2.153230190E0,2.896423340E-1,2.221369878E0
1.749034956E1,-1.809177995E-1,2.244533062E0,-4.579820633E-1,2.297913725E0
1.750734119E1,4.241406918E-2,2.435973644E0,-1.134347916E0,2.687473115E0
1.752431887E1,1.273877025E-1,2.563463211E0,-7.445478439E-1,2.672437605E0
1.754131299E1,-5.992829800E-3,2.883771420E0,2.649574280E-1,2.895924024E0
1.755831221E1,1.047828197E-1,3.008191109E0,6.753549576E-1,3.084849673E0
1.757529266E1,2.394998074E-2,3.076581478E0,8.238763809E-1,3.185074486E0
1.759229752E1,-1.767627895E-1,3.117073774E0,4.801454544E-1,3.158786738E0
1.760929077E1,-7.433602214E-2,3.325052023E0,4.674530029E-1,3.358572481E0
1.762628504E1,5.216711760E-2,3.507387161E0,5.282363892E-1,3.547325724E0
1.764329219E1,1.783434153E-1,3.290697813E0,1.356801987E-1,3.298318903E0
1.766028858E1,3.388700485E-1,2.819632292E0,-2.803945541E-1,2.853730940E0
1.767725828E1,5.465531349E-1,2.327205658E0,-6.249799728E-1,2.470871601E0
1.769427616E1,4.492615461E-1,1.908783913E0,-1.149024963E-1,1.964305105E0
1.771126477E1,1.788045168E-1,1.800982237E0,8.289451599E-1,1.990642648E0
1.772824880E1,-1.377242804E-2,1.671099663E0,1.060615540E0,1.979310255E0
1.774525301E1,-8.855965734E-2,1.588054180E0,5.859060287E-1,1.695005831E0
1.776224890E1,-1.294876039E-1,1.397234678E0,-2.042732239E-1,1.418012460E0
1.777924246E1,-1.785698235E-1,1.352677107E0,-4.078674316E-1,1.424071058E0
1.779623244E1,-1.902973056E-1,1.328339458E0,-4.242095947E-1,1.407356586E0
1.781323007E1,-2.228343040E-1,1.285051465E0,-3.481912613E-1,1.349907237E0
1.783022409E1,-3.829080164E-1,1.178359866E0,-8.274936676E-2,1.241772113E0
1.784720494E1,-4.788623452E-1,1.314428449E0,4.016695023E-1,1.455462016E0
1.786421247E1,2.199940979E-1,1.254872322E0,-1.295242310E-1,1.280577399E0
1.788120932E1,7.755925655E-1,9.088572264E-1,-8.035888672E-1,1.439902897E0
1.789818695E1,6.299717426E-1,4.096853733E-1,-6.227512360E-1,9.759741818E-1
1.791519054E1,-1.367623359E-1,2.908390760E-1,6.982307434E-1,7.686465220E-1
1.793218745E1,-1.002009034E0,2.443662882E-1,1.661107063E0,1.955252839E0
1.794918408E1,-1.123376727E0,3.816113472E-1,2.145679474E0,2.451844794E0
1.796617382E1,-7.736356854E-1,5.829168558E-1,1.953125954E0,2.180138809E0
1.798316872E1,-2.224898636E-1,7.312691212E-1,1.234695435E0,1.452146371E0
1.800014996E1,5.246837735E-1,3.300706148E-1,-5.566186905E-1,8.331050591E-1
1.801715416E1,5.556529164E-1,9.038329124E-2,-9.231557846E-1,1.081265881E0
1.803413740E1,-3.094262071E-2,-2.072521448E-1,-1.950254440E-1,2.862618052E-1
1.805112884E1,-4.545596242E-1,-3.008902073E-1,8.395032883E-1,1.000962107E0
1.806811100E1,-8.498049974E-1,-4.639086723E-1,1.242052078E0,1.574824801E0
1.808511849E1,-1.112422347E0,-5.880811214E-1,8.468437195E-1,1.516729102E0
1.810211249E1,-5.354948044E-1,-7.313274741E-1,3.384733200E-1,9.675529692E-1
1.811911475E1,-9.434903413E-2,-4.560384750E-1,2.845878601E-1,5.457683401E-1
1.813610049E1,3.883802295E-1,-6.616126299E-1,-3.657484055E-1,8.499072719E-1
1.815311038E1,2.805255651E-1,-9.004989266E-1,-1.255874634E0,1.570609438E0
1.817008818E1,6.151974201E-3,-1.231976748E0,-7.728881836E-1,1.454359205E0
1.818708218E1,-5.016337633E-1,-1.109395266E0,2.265357971E-2,1.217746884E0
1.820406938E1,1.321418881E-1,-1.334806681E0,-4.035768509E-1,1.400730034E0
1.822108295E1,1.607765675E0,-2.342828751E0,-2.243909359E0,3.620619592E0
1.823808227E1,2.056508303E0,-3.053174019E0,-2.298161030E0,4.339659216E0
1.825506835E1,6.443425417E-1,-3.365657568E0,2.455596924E-1,3.435568037E0
1.827206055E1,-4.421453476E-1,-3.429421663E0,2.249735832E0,4.125255964E0
1.828906122E1,-6.510850787E-1,-3.636671305E0,2.092546463E0,4.245944024E0
1.830603607E1,-4.367345273E-1,-3.772620678E0,1.290699959E0,4.011148241E0
1.832304606E1,-2.112518251E-2,-3.769572735E0,9.380340576E-1,3.884589138E0
1.834003996E1,4.855037630E-1,-3.709161282E0,1.151771545E0,3.914098748E0
1.835702043E1,7.314698696E-1,-3.577602386E0,1.316861153E0,3.881805031E0
1.837402828E1,7.428022027E-1,-3.464966774E0,1.196073532E0,3.740099163E0
1.839101668E1,8.983512521E-1,-3.269240141E0,8.694334030E-1,3.500125785E0
1.840801840E1,8.893944621E-1,-2.919747114E0,5.347690582E-1,3.098697092E0
1.842498403E1,7.285965681E-1,-2.502494574E0,1.965541840E-1,2.613802899E0
1.844200501E1,8.543750048E-1,-2.273135662E0,-3.537530899E-1,2.454026005E0
1.845899652E1,1.011668205E0,-2.025842428E0,-6.859998703E-1,2.366031683E0
1.847597864E1,8.044998050E-1,-1.978573084E0,-5.874395370E-1,2.215187711E0
1.849298041E1,5.292382836E-1,-2.094831705E0,-3.106784821E-2,2.160874417E0
1.850996466E1,2.826340497E-1,-2.040616512E0,8.126869202E-1,2.214601045E0
1.852694611E1,3.241802454E-1,-1.969907045E0,9.955501556E-1,2.230862325E0
1.854395262E1,1.807127893E-1,-1.432881594E0,2.422494888E-1,1.464408273E0
1.856094602E1,1.448391229E-1,-1.104579568E0,-5.110712051E-1,1.225670498E0
1.857794134E1,-8.048316836E-2,-9.234252572E-1,-3.798666000E-1,1.001743670E0
1.859493275E1,1.429947317E-1,-1.084446192E0,-3.656406403E-1,1.153327410E0
1.861192816E1,1.995270848E-1,-1.198106289E0,-3.815765381E-1,1.273134082E0
1.862891436E1,-1.476486623E-1,-1.032567501E0,-3.738870621E-1,1.108055643E0
1.864592581E1,-8.324676752E-2,-8.102390766E-1,-6.884250641E-1,1.066464465E0
1.866292561E1,7.605548203E-2,-6.669052839E-1,-1.168460846E0,1.347533986E0
1.867991726E1,1.015582234E-1,-4.603800774E-1,-1.703552246E0,1.767584268E0
1.869689307E1,1.240170449E-1,-1.122090816E-1,-1.604111671E0,1.612806672E0
1.871389102E1,3.741622269E-1,-9.483933449E-2,-1.378293037E0,1.431322315E0
1.873089551E1,2.743877769E-1,4.437541962E-2,-1.206867218E0,1.238461268E0
1.874789518E1,1.384508014E-1,1.221153736E-1,-1.181130409E0,1.195470549E0
1.876488578E1,-4.017790258E-1,5.093591213E-1,-1.237133026E0,1.396914895E0
1.878187985E1,-5.855738521E-1,7.094419003E-1,-1.020747185E0,1.374092195E0
1.879887249E1,-5.010722280E-1,1.032346725E0,-9.650354385E-1,1.499368713E0
1.881585864E1,-3.142781556E-1,1.104313374E0,-1.066177368E0,1.566848099E0
1.883284986E1,-2.017201483E-1,9.189022779E-1,-9.446344376E-1,1.333194148E0
1.884985352E1,-4.385134876E-1,1.465528965E0,-2.433204651E-1,1.548959029E0
1.886686293E1,-2.205124795E-1,1.656230807E0,2.346792221E-1,1.687246449E0
1.888382979E1,-2.885183692E-1,2.026122332E0,5.252161026E-1,2.112881091E0
1.890083344E1,-4.243118465E-1,2.234563589E0,3.424024582E-1,2.300120523E0
1.891783336E1,-2.502714396E-1,2.623947859E0,-5.173778534E-2,2.636363965E0
1.893482075E1,2.979797125E-1,3.167890787E0,4.077892303E-1,3.207899002E0
1.895182142E1,7.619222999E-1,3.784476757E0,1.298268318E0,4.072872517E0
1.896880382E1,1.102247715E0,4.014882088E0,1.429737091E0,4.402087727E0
1.898579154E1,1.034618855E0,4.154047012E0,8.771848679E-1,4.369896572E0
1.900279812E1,9.319171906E-1,4.268797874E0,1.173019409E0,4.524055645E0
1.901977886E1,9.399527311E-1,4.372766018E0,1.736646652E0,4.797972007E0
1.903678369E1,1.053260684E0,4.264916420E0,1.435400009E0,4.621606141E0
1.905376789E1,1.157083273E0,3.986113071E0,2.721147537E-1,4.159565549E0
1.907076445E1,1.045256734E0,3.433694839E0,-6.246709824E-1,3.643217771E0
1.908775433E1,1.066549301E0,2.927267551E0,-1.040939331E0,3.284810104E0
1.910475071E1,7.866764069E-1,2.524537086E0,-1.493977547E0,3.037123010E0
1.912174322E1,2.768720686E-1,2.365039349E0,-1.451228142E0,2.788571746E0
1.913875376E1,-3.574261665E-1,2.407733440E0,-8.998432159E-1,2.595120729E0
1.915573150E1,-3.549548388E-1,2.407893658E0,-4.744844437E-1,2.479733915E0
1.917272279E1,1.422497034E-1,1.991132498E0,-8.206214905E-1,2.158301006E0
1.918975436E1,2.551627159E-1,2.023058414E0,-9.785528183E-1,2.261733622E0
1.920670752E1,3.027455807E-1,1.575620532E0,-1.112218857E0,1.952246330E0
1.922372010E1,-8.601528406E-2,1.556922197E0,-9.013633728E-1,1.801072260E0
1.924070744E1,-4.035726786E-1,1.628461480E0,-4.328308105E-1,1.732656980E0
1.925771305E1,-2.111990452E-1,1.556336284E0,-1.516199112E-1,1.577902488E0
1.927470137E1,3.677133322E-1,1.201412439E0,-9.140539169E-1,1.553737271E0
1.929169559E1,5.945250392E-1,1.144281745E0,-1.276820183E0,1.814692953E0
1.930868819E1,5.002757311E-1,8.211611509E-1,-7.448968887E-1,1.216327595E0
1.932566985E1,2.850549221E-1,6.419272423E-1,7.276153564E-2,7.061311026E-1
1.934267916E1,3.023463488E-2,2.293738127E-1,6.521081924E-1,6.919332148E-1
1.935966824E1,-1.797292233E-1,-3.283873796E-1,1.356941223E0,1.407632888E0
1.937665129E1,-5.155220032E-1,-3.860736489E-1,2.230467796E0,2.321594794E0
1.939366322E1,-5.484515429E-1,-6.154356003E-1,1.724158287E0,1.911094417E0
1.941064668E1,-9.408345222E-1,-5.069557428E-1,1.004508018E0,1.466700407E0
1.942764632E1,-5.400400758E-1,-8.160822392E-1,1.672639847E-1,9.927793033E-1
1.944463935E1,-3.810132146E-1,-8.916882873E-1,-3.752613068E-2,9.704057305E-1
1.946163025E1,-5.101423264E-1,-6.328303218E-1,6.898212433E-1,1.066101664E0
1.947863026E1,1.560449600E-4,-5.865990520E-1,3.512926102E-1,6.837433510E-1
1.949559473E1,8.517271876E-1,-1.152191639E0,-1.655672073E0,2.189574111E0
1.951260846E1,8.271588087E-1,-1.928169489E0,-2.553382874E0,3.304813667E0
1.952959493E1,-2.242487669E-2,-2.040574789E0,-7.950592041E-2,2.042246199E0
1.954658969E1,-8.358938694E-1,-1.583433867E0,2.635196686E0,3.185944592E0
1.956358360E1,-2.168011069E-1,-1.372864008E0,2.027095795E0,2.457819291E0
1.958057690E1,1.128535509E0,-2.569462061E0,-1.659061432E0,3.260093942E0
1.959757120E1,1.126554728E0,-3.367805958E0,-2.902933598E0,4.586748957E0
1.961456501E1,1.783400178E-1,-3.759190798E0,-3.569011688E-1,3.780304096E0
1.963155902E1,-5.048014522E-1,-3.429762840E0,2.644242287E0,4.360059050E0
1.964856900E1,5.320060253E-2,-3.782636166E0,2.456556320E0,4.510635833E0
1.966555413E1,2.339618206E-1,-4.098568439E0,9.268159866E-1,4.208561424E0
1.968255338E1,-3.110177815E-1,-4.357827663E0,7.931423187E-1,4.440323045E0
1.969955040E1,-8.570323586E-1,-4.357984543E0,1.629322052E0,4.730879843E0
1.971653788E1,-7.414873242E-1,-4.340727329E0,2.045824051E0,4.855626967E0
1.973352200E1,-1.720523834E-2,-4.100734234E0,1.708055496E0,4.442270912E0
1.975051582E1,5.258997083E-1,-3.893214226E0,1.193914413E0,4.105985769E0
1.976751004E1,6.394999027E-1,-3.377533197E0,6.202545166E-1,3.493051143E0
1.978450316E1,9.356331825E-1,-2.893701553E0,9.219455719E-2,3.042600527E0
1.980149723E1,1.436296701E0,-2.731100082E0,-4.163198471E-1,3.113708093E0
1.981849453E1,1.103606343E0,-2.565145969E0,-1.618938446E-1,2.797164711E0
1.983549853E1,7.299115658E-1,-2.847760201E0,4.088907242E-1,2.968113993E0
1.985248564E1,2.320564985E-1,-3.067917585E0,9.555892944E-1,3.221664078E0
1.986950178E1,-4.654982090E-1,-3.011349678E0,1.323756218E0,3.322235090E0
1.988647518E1,-4.907811284E-1,-2.914265633E0,6.937484741E-1,3.035637864E0
1.990346577E1,-4.002510309E-1,-2.394153595E0,-7.312240601E-1,2.535125431E0
1.992046773E1,1.224693954E-1,-1.831380248E0,-1.829051018E0,2.591212070E0
1.993746148E1,4.991791248E-1,-1.476487517E0,-1.843368053E0,2.413959604E0
1.995444194E1,9.200248122E-2,-1.055128098E0,-9.977598190E-1,1.455089143E0
1.997144589E1,-2.974575758E-1,-6.284745336E-1,-2.936449051E-1,7.547771718E-1
1.998844578E1,-1.845134795E-1,-1.688125134E-1,-1.441783905E-1,2.886698756E-1
2.000541889E1,3.684002161E-1,4.636132717E-2,-7.421998978E-1,8.298968491E-1
2.002241987E1,6.456368566E-1,3.554074764E-1,-1.191169739E0,1.400730799E0
2.003941138E1,1.888920069E-1,6.391886473E-1,-1.239389420E0,1.407241433E0
2.005640490E1,-8.424520493E-3,7.317464352E-1,-1.301955223E0,1.493523090E0
2.007339641E1,2.243279219E-1,1.245832443E0,-1.325925827E0,1.833166875E0
2.009039282E1,6.978831291E-1,1.521702766E0,-1.467453003E0,2.226216182E0
2.010738950E1,6.155259013E-1,1.918182731E0,-6.219177246E-1,2.108335547E0
2.012437781E1,2.159193158E-1,1.686455369E0,-2.066440582E-1,1.712733088E0
2.014137182E1,-2.161618769E-1,1.861797094E0,-7.803535461E-1,2.030262553E0
2.015838565E1,-1.996897161E-1,1.812305808E0,-1.594234467E0,2.421964463E0
2.017536439E1,-3.158664703E-2,1.758799791E0,-1.460807800E0,2.286555018E0
2.019235830E1,-1.098788381E-1,2.211360455E0,-4.064083099E-1,2.251078882E0
2.020935771E1,-8.813542128E-2,1.989913583E0,3.297233582E-2,1.992137318E0
2.022635986E1,-3.301459551E-2,1.915821433E0,2.100620270E-1,1.927585999E0
2.024335122E1,-2.163562179E-1,2.121292591E0,9.413957596E-1,2.330862125E0
2.026034468E1,-9.874975681E-2,2.347096920E0,1.045801163E0,2.571442307E0
2.027733716E1,1.790612936E-1,2.440278053E0,5.102186203E-1,2.499468536E0
2.029433254E1,5.021631122E-1,2.743124485E0,1.485843658E-1,2.792664864E0
2.031132216E1,5.634727478E-1,3.125943184E0,2.372446060E-1,3.185169906E0
2.032832361E1,5.463210344E-1,3.320909977E0,4.915866852E-1,3.401259651E0
2.034532384E1,4.298363924E-1,3.496029615E0,7.611885071E-1,3.603663461E0
2.036230760E1,3.557585478E-1,3.786118984E0,9.628190994E-1,3.922790043E0
2.037930165E1,4.959567785E-1,3.917158604E0,5.764961243E-1,3.990294780E0
2.039628196E1,5.700619817E-1,3.598460197E0,-1.353130341E-1,3.645846414E0
2.041328950E1,8.354894519E-1,3.281362057E0,-9.710474014E-1,3.522543488E0
2.043028295E1,1.062317729E0,2.802888393E0,-1.548726082E0,3.373907939E0
2.044727514E1,9.887754917E-1,2.525835514E0,-1.359416962E0,3.034062704E0
2.046426763E1,7.503260374E-1,2.265316963E0,-8.697319031E-1,2.539898362E0
2.048126749E1,2.127979994E-1,2.195436001E0,-1.274852753E-1,2.209405965E0
2.049825551E1,-2.254974246E-1,2.332707882E0,1.820993423E-1,2.350645724E0
2.051524149E1,-5.485469103E-1,2.230138302E0,-6.319475174E-1,2.381969400E0
2.053222887E1,-9.571075439E-3,1.736104131E0,-1.900691986E0,2.574253131E0
2.054922222E1,1.062536240E-2,1.514326930E0,-2.098018169E0,2.587465785E0
2.056622087E1,-5.815559626E-2,1.375926256E0,-4.262342453E-1,1.441607009E0
2.058321479E1,-3.063910604E-1,1.339524031E0,6.863584518E-1,1.535997407E0
2.060019759E1,-2.084852457E-1,1.147777438E0,2.344675064E-1,1.189888296E0
2.061720323E1,2.125998735E-1,8.610992432E-1,-6.629323959E-1,1.107325595E0
2.063419636E1,-4.037690163E-2,7.929029465E-1,-9.149160385E-1,1.211361521E0
2.065120973E1,-1.216538548E-1,7.020413876E-1,-1.136483192E0,1.341363417E0
2.066819387E1,-1.490383744E-1,2.671533823E-1,-1.398962021E0,1.432018890E0
2.068518916E1,-1.369928122E-1,-4.716515541E-2,-8.153028488E-1,8.280762753E-1
2.070218460E1,3.966475725E-1,-3.338198662E-1,5.864381790E-1,7.827354200E-1
2.071917875E1,-3.385418653E-2,-8.228504658E-2,1.750708580E0,1.752968188E0
2.073617255E1,-1.949991584E-1,-2.420593500E-1,9.789075851E-1,1.027072276E0
2.075315348E1,-1.015879035E0,-2.280710936E-1,-7.951259613E-1,1.310057988E0
2.077015978E1,-1.144818544E0,-4.943169355E-1,-1.894179821E0,2.267790979E0
2.078717656E1,-1.903779507E-1,-6.922625899E-1,-1.389833450E0,1.564323585E0
2.080415344E1,1.277611852E-1,-5.736639500E-1,5.478820801E-1,8.034849231E-1
2.082113853E1,3.606609106E-1,-8.782823086E-1,1.266304016E0,1.582713482E0
2.083812593E1,9.443436861E-1,-1.260753155E0,8.943986893E-1,1.811417271E0
2.085512574E1,5.085046887E-1,-1.283651114E0,6.497058868E-1,1.525927567E0
2.087212301E1,1.262784004E0,-1.578444242E0,8.726186752E-1,2.201720468E0
2.088911757E1,1.171867967E0,-2.171692371E0,3.815670013E-1,2.497021358E0
2.090611114E1,8.367077708E-1,-2.850248337E0,2.336311340E-1,2.979694444E0
2.092310594E1,3.973807096E-1,-2.900239468E0,9.128189087E-1,3.066355941E0
2.094010052E1,5.000438690E-1,-3.195394754E0,1.184363365E0,3.444315329E0
2.095707751E1,8.820865154E-1,-3.533175945E0,1.256509781E0,3.852301353E0
2.097408635E1,9.369397759E-1,-3.928037167E0,1.176045418E0,4.205997498E0
2.099107852E1,2.490877509E-1,-4.135690689E0,1.534284592E0,4.418145696E0
2.100805963E1,-4.371376336E-1,-4.199886322E0,1.821479797E0,4.598687104E0
2.102505495E1,-4.650944471E-1,-4.408320904E0,1.655776024E0,4.731934095E0
2.104204880E1,-3.635587096E-1,-4.230143547E0,1.256726265E0,4.427826811E0
2.105904313E1,-2.143878043E-1,-3.989419460E0,7.489986420E-1,4.064779050E0
2.107603626E1,2.650666833E-1,-3.584651470E0,7.326068878E-1,3.668337411E0
2.109303038E1,4.358723164E-1,-3.285379887E0,7.999448776E-1,3.409342676E0
2.111002414E1,4.197103083E-1,-2.709825277E0,6.917037964E-1,2.828031810E0
2.112701843E1,4.370715320E-1,-2.314549446E0,4.984769821E-1,2.407623302E0
2.114401188E1,5.030709505E-1,-2.240983009E0,2.959613800E-1,2.315745748E0
2.116102209E1,5.312372446E-1,-2.192683220E0,3.735141754E-1,2.286828711E0
2.117800129E1,3.744859695E-1,-2.078540802E0,4.679985046E-1,2.163236974E0
2.119500722E1,8.338212967E-3,-1.945886850E0,7.943305969E-1,2.101786444E0
2.121199530E1,-2.706057727E-1,-1.260796666E0,1.007237434E0,1.636264944E0
2.122897040E1,2.500469089E-1,-8.845836520E-1,8.244676590E-1,1.234811166E0
2.124597679E1,5.383770466E-1,-6.069574356E-1,4.169530869E-1,9.121935373E-1
2.126297015E1,5.478988886E-1,-6.509101391E-1,5.428504944E-2,8.525397749E-1
2.127995254E1,3.953714371E-1,-5.288991928E-1,-2.376184464E-1,7.017944538E-1
2.129694657E1,1.404093504E-1,-4.322984219E-1,-1.773099899E-1,4.878888641E-1
2.131395070E1,-1.167792678E-1,-3.964676857E-1,-1.659631729E-1,4.453849997E-1
2.133096092E1,8.548474312E-2,-3.168425560E-1,-1.359195709E-1,3.552055410E-1
2.134795133E1,6.786869764E-1,-7.101283073E-1,-7.275886536E-1,1.222408882E0
2.136494138E1,4.260537624E-1,-4.420206547E-1,-7.142610550E-1,9.418454875E-1
2.138194216E1,5.199270248E-1,-3.270658255E-1,-3.657598495E-1,7.148960994E-1
2.139893334E1,5.795207620E-1,-3.520488739E-2,-1.219396591E-1,5.932562500E-1
2.141591364E1,5.592793226E-1,-2.326787710E-1,-1.754474640E-1,6.306461637E-1
2.143291759E1,4.721432924E-1,-3.028570414E-1,-1.715183258E-1,5.865664601E-1
2.144989750E1,4.496487975E-1,-4.375830889E-1,-7.204494476E-1,9.553587846E-1
2.146689237E1,-4.767189324E-1,9.284663200E-2,-1.344266891E0,1.429312742E0
2.148390182E1,-1.537191629E0,9.891023636E-1,-1.140007019E0,2.154274262E0
2.150088316E1,-1.562553406E0,1.663536072E0,-8.119287491E-1,2.422427233E0
2.151786916E1,-1.184454441E0,2.285043955E0,-1.217308044E0,2.847138401E0
2.153487250E1,-7.178947926E-1,2.621245146E0,-1.728099823E0,3.220656462E0
2.155186447E1,-7.264563441E-1,2.990798950E0,-1.592866898E0,3.465521914E0
2.156885855E1,-2.970908284E-1,3.456439972E0,-1.332093239E0,3.716142171E0
2.158585246E1,5.582449436E-1,3.743335962E0,-1.155202866E0,3.957106924E0
2.160284658E1,1.231031179E0,4.051281929E0,-6.398010254E-1,4.282250388E0
2.161983974E1,1.433571577E0,3.851161480E0,-2.221155167E-1,4.115325930E0
2.163682315E1,1.065490246E0,3.346823215E0,4.279499054E-1,3.538309797E0
2.165382543E1,6.994660497E-1,2.791795969E0,7.348690033E-1,2.970422519E0
2.167084083E1,4.426000118E-1,2.536446333E0,6.756572723E-1,2.661948069E0
2.168782538E1,3.748889565E-1,2.189781904E0,-4.615879059E-2,2.222119968E0
2.170482552E1,3.817718029E-1,1.768103600E0,-7.521505356E-1,1.958997314E0
